"Rank #3 (Only Reaseach Paper based formula)                                                                                                                                                                                                         The only formula used for sentence scoring is                                                                                                                                                                                               Wnew = Wold + (sd * (1.5*L + 0.2*d + 0.3*e)) / length(Sentence), where                                                                                                                                                 Wnew : New sentence score Wold : Old sentence score                                                                                                                                                                                      sd : standard deviantion of sentence scores                                                                                                                                                                                                            L : Number of legal terms in the sentence                                                                                                                                                                                                                      d : Total count of numeric digits (like year, case number, act, sec, rule etc)                                                                                                                                                      e : number of entities present in the sentences                                                                                                                                                                                                 Note:We haven't given higher tfidf score for the legal terms.All terms tfidf score are given based on their occurence in the document only.        Number of Documents on which scores is calcuated :7090 Documents",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
File Name,Rouge-1 F,Rouge-1 P,Rouge-1 R,Rouge-2 F,Rouge-2 P,Rouge-2 R,Rouge-L F,Rouge-L P,Rouge-L R
,,,,,,,,,
2016_A_114.txt,0.321951215,0.311320755,0.333333333,0.128617358,0.122699387,0.135135135,0.321203064,0.311320755,0.333333333
,,,,,,,,,
2016_A_117.txt,0.168421048,0.142857143,0.205128205,0.032388659,0.027210884,0.04,0.128846277,0.116071429,0.166666667
,,,,,,,,,
2016_A_119.txt,0.18867924,0.192307692,0.185185185,0.062499995,0.066666667,0.058823529,0.18854505,0.192307692,0.185185185
,,,,,,,,,
2016_A_121.txt,0.212389376,0.212389381,0.212389381,0.037735844,0.038961039,0.036585366,0.168141593,0.168141593,0.168141593
,,,,,,,,,
2016_A_127.txt,0.139240503,0.087301587,0.34375,0.021834058,0.013404826,0.058823529,0.078966369,0.075396825,0.296875
,,,,,,,,,
2016_A_130.txt,0.062499995,0.071428571,0.055555556,0.017094012,0.020408163,0.014705882,0.060634328,0.071428571,0.055555556
,,,,,,,,,
2016_A_131.txt,0.132013197,0.09009009,0.24691358,0.01960784,0.012562814,0.044642857,0.097354637,0.09009009,0.24691358
,,,,,,,,,
2016_A_132.txt,0.323809519,0.386363636,0.278688525,0.123287666,0.138461538,0.111111111,0.271827399,0.340909091,0.245901639
,,,,,,,,,
2016_A_133.txt,0.158192086,0.127272727,0.208955224,0.03252032,0.027027027,0.040816327,0.111829353,0.1,0.164179104
,,,,,,,,,
2016_A_137.txt,0.216867465,0.195652174,0.243243243,0.050632906,0.048387097,0.053097345,0.188392381,0.173913043,0.216216216
,,,,,,,,,
2016_A_139.txt,0.266666662,0.238410596,0.302521008,0.07637231,0.07079646,0.082901554,0.230647159,0.21192053,0.268907563
,,,,,,,,,
2016_A_45.txt,0.243243238,0.25,0.236842105,0.021978017,0.023255814,0.020833333,0.134938145,0.138888889,0.131578947
,,,,,,,,,
2016_A_46.txt,0.369230764,0.352941176,0.387096774,0.170731702,0.179487179,0.162790698,0.367667704,0.352941176,0.387096774
,,,,,,,,,
2016_A_55.txt,0.105263154,0.06875,0.224489796,0.013114751,0.008196721,0.032786885,0.066453091,0.0625,0.204081633
,,,,,,,,,
2016_A_62.txt,0.666666662,0.815789474,0.563636364,0.551181098,0.714285714,0.448717949,0.626173462,0.815789474,0.563636364
,,,,,,,,,
2016_A_66.txt,0.143939392,0.083700441,0.513513514,0.041474652,0.023316062,0.1875,0.081050851,0.079295154,0.486486486
,,,,,,,,,
2016_A_68.txt,0.195918362,0.206896552,0.186046512,0.039999995,0.050359712,0.033175355,0.170471345,0.181034483,0.162790698
,,,,,,,,,
2016_A_69.txt,0.28461538,0.286821705,0.282442748,0.063260336,0.063414634,0.063106796,0.238433323,0.240310078,0.236641221
,,,,,,,,,
2016_A_71.txt,0.064516124,0.058823529,0.071428571,0,0,0,0.063340734,0.058823529,0.071428571
,,,,,,,,,
2016_A_73.txt,0.377358486,0.333333333,0.434782609,0.086687302,0.078651685,0.096551724,0.364847959,0.333333333,0.434782609
,,,,,,,,,
2016_A_76.txt,0.194029846,0.145251397,0.292134831,0.03664921,0.026717557,0.058333333,0.148919586,0.134078212,0.269662921
,,,,,,,,,
2016_A_77.txt,0.185022022,0.153284672,0.233333333,0.025157228,0.019512195,0.03539823,0.146542506,0.131386861,0.2
,,,,,,,,,
2016_A_79.txt,0.241758237,0.182320442,0.358695652,0.046082945,0.034246575,0.070422535,0.190502873,0.171270718,0.336956522
,,,,,,,,,
2016_A_81.txt,0.258064511,0.244897959,0.272727273,0.100719419,0.098591549,0.102941176,0.249458093,0.238095238,0.265151515
,,,,,,,,,
2016_A_82.txt,0.362869194,0.292517007,0.477777778,0.170854267,0.1328125,0.23943662,0.311883709,0.278911565,0.455555556
,,,,,,,,,
2016_A_88.txt,0.142450139,0.094339623,0.290697674,0.032906761,0.021176471,0.073770492,0.080663293,0.075471698,0.23255814
,,,,,,,,,
2016_A_90.txt,0.487499995,0.549295775,0.438202247,0.301724133,0.35,0.265151515,0.45122121,0.521126761,0.415730337
,,,,,,,,,
2016_A_91.txt,0.270462629,0.213483146,0.368932039,0.078431368,0.064257028,0.100628931,0.23243162,0.207865169,0.359223301
,,,,,,,,,
2016_A_98.txt,0.193548383,0.352941176,0.133333333,0.052631576,0.125,0.033333333,0.120473146,0.294117647,0.111111111
,,,,,,,,,
2016_B_1.txt,0.145985397,0.12195122,0.181818182,0.039603955,0.037209302,0.042328042,0.135828563,0.12195122,0.181818182
,,,,,,,,,
2016_B_10.txt,0.257309937,0.323529412,0.213592233,0.071713143,0.103448276,0.054878049,0.227332519,0.308823529,0.203883495
,,,,,,,,,
2016_B_12.txt,0.227272723,0.170940171,0.338983051,0.042194088,0.032051282,0.061728395,0.161533643,0.145299145,0.288135593
,,,,,,,,,
2016_B_13.txt,0.24545454,0.27,0.225,0.02865329,0.02994012,0.027472527,0.223607038,0.25,0.208333333
,,,,,,,,,
2016_B_15.txt,0.113207542,0.1,0.130434783,0,0,0,0.036484796,0.033333333,0.043478261
,,,,,,,,,
2016_B_17.txt,0.049999997,0.029850746,0.153846154,0,0,0,0.030749934,0.029850746,0.153846154
,,,,,,,,,
2016_B_19.txt,0.130841118,0.088607595,0.25,0.032467529,0.021276596,0.068493151,0.095487106,0.088607595,0.25
,,,,,,,,,
2016_B_21.txt,0.165217387,0.134751773,0.213483146,0.011834315,0.009345794,0.016129032,0.134723034,0.120567376,0.191011236
,,,,,,,,,
2016_B_22.txt,0.298342536,0.272727273,0.329268293,0.136518766,0.127388535,0.147058824,0.260635211,0.242424242,0.292682927
,,,,,,,,,
2016_B_23.txt,0.210526311,0.186046512,0.242424242,0.086956517,0.083333333,0.090909091,0.203596549,0.186046512,0.242424242
,,,,,,,,,
2016_B_24.txt,0.303571424,0.261538462,0.361702128,0.131147536,0.11627907,0.15037594,0.280516742,0.253846154,0.35106383
,,,,,,,,,
2016_B_27.txt,0.25454545,0.28,0.233333333,0.054794516,0.058823529,0.051282051,0.17888563,0.2,0.166666667
,,,,,,,,,
2016_B_3.txt,0.284023664,0.263736264,0.307692308,0.078947363,0.073770492,0.08490566,0.222237512,0.208791209,0.243589744
,,,,,,,,,
2016_B_30.txt,0.275092932,0.203296703,0.425287356,0.056277052,0.038922156,0.1015625,0.212986373,0.192307692,0.402298851
,,,,,,,,,
2016_B_35.txt,0.369230764,0.444444444,0.315789474,0.162162157,0.206896552,0.133333333,0.291462679,0.37037037,0.263157895
,,,,,,,,,
2016_B_36.txt,0.235807856,0.167701863,0.397058824,0.05247813,0.035714286,0.098901099,0.15654633,0.142857143,0.338235294
,,,,,,,,,
2016_B_37.txt,0.20887728,0.168067227,0.275862069,0.047846885,0.037974684,0.064655172,0.164454443,0.147058824,0.24137931
,,,,,,,,,
2016_B_46.txt,0.130268195,0.102409639,0.178947368,0.014999995,0.011538462,0.021428571,0.107756158,0.096385542,0.168421053
,,,,,,,,,
2016_B_48.txt,0.226666662,0.253731343,0.204819277,0.02941176,0.034883721,0.025423729,0.195599106,0.223880597,0.180722892
,,,,,,,,,
2016_B_5.txt,0.209424079,0.183486239,0.243902439,0.037037032,0.032467532,0.043103448,0.201527624,0.183486239,0.243902439
,,,,,,,,,
2016_B_50.txt,0.258706463,0.382352941,0.195488722,0.054545451,0.103448276,0.037037037,0.192420594,0.338235294,0.172932331
,,,,,,,,,
2016_B_52.txt,0.107142852,0.115384615,0.1,0,0,0,0.070710696,0.076923077,0.066666667
,,,,,,,,,
2016_B_55.txt,0,0,0,0,0,0,0,0,0
,,,,,,,,,
2016_B_56.txt,0.012345678,0.006410256,0.166666667,0,0,0,0.006419374,0.006410256,0.166666667
,,,,,,,,,
2016_B_58.txt,0.23236514,0.207407407,0.264150943,0.082840232,0.073684211,0.094594595,0.2017108,0.185185185,0.235849057
,,,,,,,,,
2016_B_60.txt,0.181818178,0.122807018,0.35,0.071111107,0.048929664,0.130081301,0.108605125,0.100877193,0.2875
,,,,,,,,,
2016_B_61.txt,0.148148143,0.123076923,0.186046512,0.011999995,0.010238908,0.014492754,0.137214372,0.123076923,0.186046512
,,,,,,,,,
2016_B_65.txt,0.224999996,0.155172414,0.409090909,0.072904006,0.049261084,0.140186916,0.149611198,0.137931034,0.363636364
,,,,,,,,,
2016_B_66.txt,0.277456643,0.222222222,0.369230769,0.038910501,0.029761905,0.056179775,0.196756645,0.175925926,0.292307692
,,,,,,,,,
2016_B_68.txt,0.190476185,0.204081633,0.178571429,0.014492749,0.015151515,0.013888889,0.169924812,0.183673469,0.160714286
,,,,,,,,,
2016_B_69.txt,0.261437904,0.377358491,0.2,0.058536581,0.092307692,0.042857143,0.222982965,0.377358491,0.2
,,,,,,,,,
2016_B_71.txt,0.099447509,0.075,0.147540984,0.00873362,0.006849315,0.012048193,0.083422294,0.075,0.147540984
,,,,,,,,,
2016_B_72.txt,0.138328527,0.086021505,0.352941176,0.018518516,0.010899183,0.061538462,0.074859054,0.071684588,0.294117647
,,,,,,,,,
2016_B_76.txt,0.226415089,0.198347107,0.263736264,0.069400626,0.067073171,0.071895425,0.199705996,0.181818182,0.241758242
,,,,,,,,,
2016_B_78.txt,0.055555551,0.047619048,0.066666667,0,0,0,0.052706553,0.047619048,0.066666667
,,,,,,,,,
2016_B_80.txt,0.094339619,0.061728395,0.2,0.005952377,0.003861004,0.012987013,0.05910987,0.055555556,0.18
,,,,,,,,,
2016_B_81.txt,0.168350164,0.138888889,0.213675214,0.03225806,0.024691358,0.046511628,0.142601855,0.127777778,0.196581197
,,,,,,,,,
2016_B_84.txt,0.231292512,0.208588957,0.259541985,0.058577401,0.05204461,0.066985646,0.192765045,0.17791411,0.221374046
,,,,,,,,,
2016_C_10.txt,0.142372877,0.100478469,0.244186047,0.021929821,0.01510574,0.04,0.09414744,0.086124402,0.209302326
,,,,,,,,,
2016_C_100.txt,0.103448272,0.075,0.166666667,0.027972024,0.02,0.046511628,0.068879597,0.0625,0.138888889
,,,,,,,,,
2016_C_103.txt,0.080808076,0.068965517,0.097560976,0,0,0,0.07642984,0.068965517,0.097560976
,,,,,,,,,
2016_C_105.txt,0.242424238,0.307692308,0.2,0.075949362,0.1,0.06122449,0.139501814,0.192307692,0.125
,,,,,,,,,
2016_C_107.txt,0.161137436,0.120567376,0.242857143,0.028490024,0.019762846,0.051020408,0.1181465,0.106382979,0.214285714
,,,,,,,,,
2016_C_108.txt,0.329113919,0.3046875,0.357798165,0.155688618,0.139037433,0.176870748,0.28330151,0.265625,0.311926606
,,,,,,,,,
2016_C_18.txt,0.129032253,0.166666667,0.105263158,0,0,0,0.088214743,0.125,0.078947368
,,,,,,,,,
2016_C_19.txt,0.276243089,0.304878049,0.252525253,0.114068436,0.132743363,0.1,0.206336209,0.231707317,0.191919192
,,,,,,,,,
2016_C_2.txt,0.182926824,0.161290323,0.211267606,0.032921806,0.02919708,0.037735849,0.141344337,0.129032258,0.169014085
,,,,,,,,,
2016_C_21.txt,0.275449097,0.25136612,0.304635762,0.06086956,0.056910569,0.065420561,0.211717403,0.196721311,0.238410596
,,,,,,,,,
2016_C_24.txt,0.115555552,0.071559633,0.3,0.018440903,0.011044177,0.055837563,0.070791899,0.067889908,0.284615385
,,,,,,,,,
2016_C_25.txt,0.272727268,0.204545455,0.409090909,0.132352937,0.096428571,0.2109375,0.220959596,0.198863636,0.397727273
,,,,,,,,,
2016_C_27.txt,0.268041232,0.242990654,0.298850575,0.066176466,0.062068966,0.070866142,0.252422824,0.23364486,0.287356322
,,,,,,,,,
2016_C_31.txt,0.170403583,0.150793651,0.195876289,0.047619043,0.042780749,0.053691275,0.138878543,0.126984127,0.164948454
,,,,,,,,,
2016_C_33.txt,0.074074069,0.086956522,0.064516129,0,0,0,0.071023404,0.086956522,0.064516129
,,,,,,,,,
2016_C_34.txt,0.302839112,0.296296296,0.309677419,0.062015499,0.063241107,0.060836502,0.226908157,0.222222222,0.232258065
,,,,,,,,,
2016_C_36.txt,0.262443434,0.213235294,0.341176471,0.050473182,0.039215686,0.07079646,0.205466802,0.183823529,0.294117647
,,,,,,,,,
2016_C_44.txt,0.335025376,0.333333333,0.336734694,0.101083028,0.111111111,0.092715232,0.314704594,0.313131313,0.316326531
,,,,,,,,,
2016_C_46.txt,0.092307687,0.09375,0.090909091,0,0,0,0.092264027,0.09375,0.090909091
,,,,,,,,,
2016_C_48.txt,0.246575338,0.333333333,0.195652174,0.089887636,0.133333333,0.06779661,0.145873747,0.222222222,0.130434783
,,,,,,,,,
2016_C_5.txt,0.157894732,0.138461538,0.183673469,0.049999995,0.04040404,0.06557377,0.152021291,0.138461538,0.183673469
,,,,,,,,,
2016_C_50.txt,0.436363631,0.52173913,0.375,0.281481477,0.351851852,0.234567901,0.397451875,0.5,0.359375
,,,,,,,,,
2016_C_51.txt,0.219780215,0.235294118,0.206185567,0.02952029,0.035714286,0.025157233,0.196104527,0.211764706,0.18556701
,,,,,,,,,
2016_C_53.txt,0.212121207,0.21875,0.205882353,0,0,0,0.211732712,0.21875,0.205882353
,,,,,,,,,
2016_C_54.txt,0.079999995,0.0625,0.111111111,0,0,0,0.06984456,0.0625,0.111111111
,,,,,,,,,
2016_C_55.txt,0.193548382,0.166666667,0.230769231,0.032388659,0.029411765,0.036036036,0.163739777,0.148148148,0.205128205
,,,,,,,,,
2016_C_56.txt,0.037037032,0.043478261,0.032258065,0,0,0,0.035511702,0.043478261,0.032258065
,,,,,,,,,
2016_C_58.txt,0.14886731,0.106976744,0.244680851,0.01301518,0.008928571,0.024,0.112484596,0.102325581,0.234042553
,,,,,,,,,
2016_C_59.txt,0.156996582,0.207207207,0.126373626,0.044534408,0.055837563,0.037037037,0.129031818,0.189189189,0.115384615
,,,,,,,,,
2016_C_6.txt,0.142857138,0.181818182,0.117647059,0,0,0,0.109438394,0.151515152,0.098039216
,,,,,,,,,
2016_C_61.txt,0.259259254,0.315315315,0.220125786,0.031890656,0.037634409,0.027667984,0.223351543,0.288288288,0.201257862
,,,,,,,,,
2016_C_63.txt,0.304147461,0.253846154,0.379310345,0.075235105,0.061538462,0.096774194,0.274210183,0.246153846,0.367816092
,,,,,,,,,
2016_C_64.txt,0.220183483,0.145454545,0.452830189,0.05333333,0.034782609,0.114285714,0.135900394,0.127272727,0.396226415
,,,,,,,,,
2016_C_68.txt,0.412556049,0.455445545,0.37704918,0.210227268,0.24025974,0.186868687,0.396614865,0.445544554,0.368852459
,,,,,,,,,
2016_C_69.txt,0.214046818,0.182857143,0.258064516,0.030303026,0.024822695,0.038888889,0.170936853,0.154285714,0.217741935
,,,,,,,,,
2016_C_7.txt,0.246445493,0.204724409,0.30952381,0.045016073,0.035714286,0.060869565,0.166793067,0.149606299,0.226190476
,,,,,,,,,
2016_C_70.txt,0.188235292,0.104347826,0.96,0.122065726,0.065989848,0.8125,0.105445255,0.104347826,0.96
,,,,,,,,,
2016_C_71.txt,0.21428571,0.176470588,0.272727273,0.031249995,0.024193548,0.044117647,0.14445868,0.129411765,0.2
,,,,,,,,,
2016_C_73.txt,0.239999995,0.25,0.230769231,0.028169009,0.029126214,0.027272727,0.186072187,0.194444444,0.179487179
,,,,,,,,,
2016_C_74.txt,0.296482408,0.220973783,0.450381679,0.105599996,0.078947368,0.15942029,0.220270372,0.198501873,0.404580153
,,,,,,,,,
2016_C_8.txt,0.21722846,0.166666667,0.311827957,0.029776671,0.022222222,0.045112782,0.166664443,0.149425287,0.279569892
,,,,,,,,,
2016_C_80.txt,0.255555552,0.171003717,0.505494505,0.072041163,0.046460177,0.160305344,0.167516574,0.156133829,0.461538462
,,,,,,,,,
2016_C_83.txt,0.316455692,0.23923445,0.46728972,0.095041318,0.074433657,0.131428571,0.239594444,0.215311005,0.420560748
,,,,,,,,,
2016_C_87.txt,0.213058414,0.226277372,0.201298701,0.022321424,0.020833333,0.024038462,0.191139654,0.204379562,0.181818182
,,,,,,,,,
2016_C_88.txt,0.229885053,0.170454545,0.352941176,0.054999996,0.04029304,0.086614173,0.163739237,0.147727273,0.305882353
,,,,,,,,,
2016_C_9.txt,0.153452681,0.131004367,0.185185185,0.018987337,0.016483516,0.02238806,0.130653595,0.11790393,0.166666667
,,,,,,,,,
2016_C_90.txt,0.249999996,0.186666667,0.378378378,0.05405405,0.038834951,0.088888889,0.148012393,0.133333333,0.27027027
,,,,,,,,,
2016_C_98.txt,0.224999996,0.428571429,0.152542373,0.036697244,0.090909091,0.022988506,0.14617965,0.380952381,0.13559322
,,,,,,,,,
2016_D_11.txt,0.186234814,0.12849162,0.338235294,0.051679583,0.033898305,0.108695652,0.13333232,0.122905028,0.323529412
,,,,,,,,,
2016_D_117.txt,0.092307687,0.09375,0.090909091,0,0,0,0.092264027,0.09375,0.090909091
,,,,,,,,,
2016_D_120.txt,0.09523809,0.1,0.090909091,0,0,0,0.094809095,0.1,0.090909091
,,,,,,,,,
2016_D_125.txt,0.178571424,0.227272727,0.147058824,0.059701488,0.086956522,0.045454545,0.131326073,0.181818182,0.117647059
,,,,,,,,,
2016_D_13.txt,0.136842101,0.102362205,0.206349206,0.006825934,0.004926108,0.011111111,0.113674987,0.102362205,0.206349206
,,,,,,,,,
2016_D_130.txt,0.363636359,0.322580645,0.416666667,0.233333328,0.205882353,0.269230769,0.352401697,0.322580645,0.416666667
,,,,,,,,,
2016_D_132.txt,0.069518715,0.036958067,0.584269663,0.017391304,0.009066183,0.212765957,0.034242974,0.034115139,0.539325843
,,,,,,,,,
2016_D_133.txt,0.304347822,0.233333333,0.4375,0.078947364,0.055555556,0.136363636,0.223051196,0.2,0.375
,,,,,,,,,
2016_D_138.txt,0.092307687,0.09375,0.090909091,0,0,0,0.092264027,0.09375,0.090909091
,,,,,,,,,
2016_D_140.txt,0.064896754,0.034810127,0.47826087,0.007380073,0.003891051,0.071428571,0.025440763,0.025316456,0.347826087
,,,,,,,,,
2016_D_142.txt,0.213333329,0.16,0.32,0.037914687,0.028469751,0.056737589,0.122222222,0.11,0.22
,,,,,,,,,
2016_D_146.txt,0.104615381,0.070247934,0.204819277,0.012578613,0.008196721,0.027027027,0.075466647,0.070247934,0.204819277
,,,,,,,,,
2016_D_148.txt,0.194260481,0.158273381,0.251428571,0.044260023,0.039215686,0.050793651,0.144713034,0.129496403,0.205714286
,,,,,,,,,
2016_D_15.txt,0.230088491,0.23853211,0.222222222,0.036809811,0.040268456,0.033898305,0.167721796,0.174311927,0.162393162
,,,,,,,,,
2016_D_154.txt,0.328767119,0.510638298,0.242424242,0.078048777,0.148148148,0.052980132,0.223624504,0.425531915,0.202020202
,,,,,,,,,
2016_D_155.txt,0.066666663,0.042553191,0.153846154,0,0,0,0.02242973,0.021276596,0.076923077
,,,,,,,,,
2016_D_159.txt,0.205533592,0.176870748,0.245283019,0.034582128,0.029411765,0.041958042,0.172965828,0.156462585,0.216981132
,,,,,,,,,
2016_D_16.txt,0.151724133,0.169230769,0.1375,0.018181813,0.02020202,0.016528926,0.135070713,0.153846154,0.125
,,,,,,,,,
2016_D_161.txt,0.26086956,0.2578125,0.264,0.108108103,0.106280193,0.11,0.244990404,0.2421875,0.248
,,,,,,,,,
2016_D_162.txt,0.279835386,0.237762238,0.34,0.126649072,0.108108108,0.152866242,0.256056064,0.230769231,0.33
,,,,,,,,,
2016_D_164.txt,0.282548472,0.19921875,0.485714286,0.069651737,0.047835991,0.12804878,0.196366726,0.1796875,0.438095238
,,,,,,,,,
2016_D_17.txt,0.369230764,0.413793103,0.333333333,0.164383557,0.1875,0.146341463,0.330874798,0.379310345,0.305555556
,,,,,,,,,
2016_D_170.txt,0.224489791,0.224489796,0.224489796,0.0338983,0.033898305,0.033898305,0.204081633,0.204081633,0.204081633
,,,,,,,,,
2016_D_174.txt,0.022304832,0.011811024,0.2,0,0,0,0.011849774,0.011811024,0.2
,,,,,,,,,
2016_D_175.txt,0.149999996,0.109090909,0.24,0.019607839,0.013513514,0.035714286,0.12032967,0.109090909,0.24
,,,,,,,,,
2016_D_177.txt,0.533333328,0.64,0.457142857,0.388888884,0.5,0.318181818,0.505982906,0.64,0.457142857
,,,,,,,,,
2016_D_178.txt,0.285714281,0.252747253,0.328571429,0.150943391,0.131147541,0.177777778,0.24040395,0.21978022,0.285714286
,,,,,,,,,
2016_D_179.txt,0.222222217,0.194444444,0.259259259,0,0,0,0.183150183,0.166666667,0.222222222
,,,,,,,,,
2016_D_18.txt,0.398230084,0.542168675,0.314685315,0.217948713,0.314814815,0.166666667,0.328431914,0.506024096,0.293706294
,,,,,,,,,
2016_D_19.txt,0.257731954,0.219298246,0.3125,0.059602644,0.048128342,0.07826087,0.19458813,0.175438596,0.25
,,,,,,,,,
2016_D_24.txt,0.14937759,0.315789474,0.097826087,0.01877934,0.055555556,0.011299435,0.098334341,0.298245614,0.092391304
,,,,,,,,,
2016_D_28.txt,0.093749995,0.096774194,0.090909091,0,0,0,0.093567429,0.096774194,0.090909091
,,,,,,,,,
2016_D_4.txt,0.140350873,0.222222222,0.102564103,0,0,0,0.056637657,0.111111111,0.051282051
,,,,,,,,,
2016_D_6.txt,0.193548382,0.2,0.1875,0.066006596,0.070422535,0.062111801,0.193146834,0.2,0.1875
,,,,,,,,,
2016_D_60.txt,0.093749995,0.096774194,0.090909091,0,0,0,0.093567429,0.096774194,0.090909091
,,,,,,,,,
2016_D_66.txt,0.092307687,0.09375,0.090909091,0,0,0,0.092264027,0.09375,0.090909091
,,,,,,,,,
2016_D_75.txt,0.093749995,0.096774194,0.090909091,0,0,0,0.093567429,0.096774194,0.090909091
,,,,,,,,,
2016_D_91.txt,0.09523809,0.1,0.090909091,0,0,0,0.094809095,0.1,0.090909091
,,,,,,,,,
2016_D_97.txt,0.467741931,0.674418605,0.358024691,0.218181814,0.367346939,0.155172414,0.371668293,0.627906977,0.333333333
,,,,,,,,,
2016_E_10.txt,0.211764701,0.162895928,0.302521008,0.031683164,0.02484472,0.043715847,0.171653543,0.153846154,0.285714286
,,,,,,,,,
2016_E_12.txt,0.191999995,0.184615385,0.2,0.023391808,0.022988506,0.023809524,0.17543949,0.169230769,0.183333333
,,,,,,,,,
2016_E_13.txt,0.161290318,0.161290323,0.161290323,0,0,0,0.129032258,0.129032258,0.129032258
,,,,,,,,,
2016_E_16.txt,0.366782002,0.294444444,0.486238532,0.044354834,0.034055728,0.063583815,0.304442286,0.272222222,0.449541284
,,,,,,,,,
2016_E_20.txt,0.219653175,0.351851852,0.159663866,0.090534975,0.161764706,0.062857143,0.1390165,0.277777778,0.12605042
,,,,,,,,,
2016_E_22.txt,0.231999995,0.252173913,0.214814815,0.053619298,0.060240964,0.048309179,0.181689168,0.2,0.17037037
,,,,,,,,,
2016_E_23.txt,0,0,0,0,0,0,0,0,0
,,,,,,,,,
2016_E_24.txt,0.284182301,0.201520913,0.481818182,0.119658116,0.07706422,0.267515924,0.208142453,0.190114068,0.454545455
,,,,,,,,,
2016_E_25.txt,0.189973611,0.122033898,0.428571429,0.023988003,0.014545455,0.068376068,0.111041395,0.105084746,0.369047619
,,,,,,,,,
2016_E_26.txt,0.160427802,0.163043478,0.157894737,0.013377921,0.01242236,0.014492754,0.149655606,0.152173913,0.147368421
,,,,,,,,,
2016_E_3.txt,0.21428571,0.15625,0.340909091,0.078947364,0.055762082,0.135135135,0.143723194,0.130208333,0.284090909
,,,,,,,,,
2016_E_30.txt,0.32258064,0.283018868,0.375,0.106007062,0.093167702,0.12295082,0.300316615,0.273584906,0.3625
,,,,,,,,,
2016_E_32.txt,0.261904757,0.275,0.25,0.109090904,0.130434783,0.09375,0.142213642,0.15,0.136363636
,,,,,,,,,
2016_E_34.txt,0.609523805,0.680851064,0.551724138,0.491228065,0.549019608,0.444444444,0.596571161,0.680851064,0.551724138
,,,,,,,,,
2016_E_4.txt,0.302839112,0.226415094,0.457142857,0.110204078,0.077586207,0.190140845,0.240935197,0.216981132,0.438095238
,,,,,,,,,
2016_E_5.txt,0.509433957,0.5625,0.465517241,0.171874995,0.189655172,0.157142857,0.389357025,0.4375,0.362068966
,,,,,,,,,
2016_E_6.txt,0.370370366,0.5,0.294117647,0.135922326,0.2,0.102941176,0.285078077,0.433333333,0.254901961
,,,,,,,,,
2016_E_9.txt,0.283524899,0.232704403,0.362745098,0.104477607,0.08974359,0.125,0.245818299,0.220125786,0.343137255
,,,,,,,,,
2016_F_4.txt,0.124999995,0.113636364,0.138888889,0,0,0,0.122572816,0.113636364,0.138888889
,,,,,,,,,
2016_F_5.txt,0.149999995,0.157894737,0.142857143,0,0,0,0.132671629,0.140350877,0.126984127
,,,,,,,,,
2016_F_6.txt,0.146666662,0.151724138,0.141935484,0.031818177,0.03286385,0.030837004,0.139689922,0.144827586,0.135483871
,,,,,,,,,
2016_F_8.txt,0.315789469,0.357142857,0.283018868,0.107692303,0.125,0.094594595,0.246119346,0.285714286,0.226415094
,,,,,,,,,
2016_G_1.txt,0.342105259,0.565217391,0.245283019,0.155555552,0.318181818,0.102941176,0.248727056,0.52173913,0.226415094
,,,,,,,,,
2016_G_12.txt,0.226086952,0.351351351,0.166666667,0.02380952,0.044444444,0.016260163,0.184478442,0.351351351,0.166666667
